"tm","account","symbol","position"
2018-10-19 13:27:53:180254,TEST,USDCNH,-9915561.075596
2018-10-19 13:27:47:701169,TEST,USDCNH,-9915562.075596
2018-10-19 13:27:47:259510,TEST,USDCNH,-9915563.075596
2018-10-19 13:27:46:989375,TEST,USDCNH,-9915564.075596
2018-10-19 13:27:02:510269,TEST,USDCNH,-9915565.075596
2018-10-19 13:27:02:098642,TEST,USDCNH,-9915566.075596
2018-10-19 13:27:01:301962,TEST,USDCNH,-9915567.075596
2018-10-19 13:27:00:280377,TEST,USDCNH,-9915568.075596
2018-10-19 13:26:59:456685,TEST,USDCNH,-9915569.075596
2018-10-19 13:25:15:516138,TEST,USDCNH,-9915570.075596
2018-10-19 13:25:15:418271,TEST,USDCNH,-9915571.075596
2018-10-19 13:23:47:716027,TEST,USDCNH,-9915572.075596
2018-10-19 13:23:47:192261,TEST,USDCNH,-9915573.075596
2018-10-19 13:23:45:602805,TEST,USDCNH,-9915574.075596
2018-10-19 13:21:18:559348,TEST,USDCNH,-9915575.075596
2018-10-19 13:21:18:185330,TEST,USDCNH,-9915576.075596
2018-10-19 13:21:17:204634,TEST,USDCNH,-9915577.075596
2018-10-19 13:21:17:025706,TEST,USDCNH,-9915578.075596
2018-10-19 13:21:12:868302,TEST,USDCNH,-9915579.075596
2018-10-19 13:21:12:094238,TEST,USDCNH,-9915580.075596
2018-10-19 13:21:12:027534,TEST,USDCNH,-9915581.075596
2018-10-19 13:21:11:410982,TEST,USDCNH,-9915582.075596
2018-10-19 13:21:10:288337,TEST,USDCNH,-9915583.075596
2018-10-19 13:21:09:636965,TEST,USDCNH,-9915584.075596
2018-10-19 13:21:09:215289,TEST,USDCNH,-9915585.075596
2018-10-19 13:21:09:160077,TEST,USDCNH,-9915586.075596
2018-10-19 13:21:09:076059,TEST,USDCNH,-9915587.075596
2018-10-19 13:21:08:837463,TEST,USDCNH,-9915588.075596
2018-10-19 13:18:25:652997,TEST,USDCNH,-9915589.075596
2018-10-19 13:18:25:452386,TEST,USDCNH,-9915590.075596
2018-10-19 13:18:20:541749,TEST,USDCNH,-9915591.075596
2018-10-19 13:18:20:170617,TEST,USDCNH,-9915592.075596
2018-10-19 13:18:13:010602,TEST,USDCNH,-9915593.075596
2018-10-19 13:18:12:494801,TEST,USDCNH,-9915594.075596
2018-10-19 13:18:10:071954,TEST,USDCNH,-9915595.075596
2018-10-19 13:18:09:567100,TEST,USDCNH,-9915596.075596
2018-10-19 13:18:06:884736,TEST,USDCNH,-9915597.075596
2018-10-19 13:18:06:667728,TEST,USDCNH,-9915598.075596
2018-10-19 13:18:06:593102,TEST,USDCNH,-9915599.075596
2018-10-19 13:18:06:581912,TEST,USDCNH,-9915600.075596
2018-10-19 13:17:48:795050,TEST,USDCNH,-9915601.075596
2018-10-19 13:17:48:558007,TEST,USDCNH,-9915602.075596
2018-10-19 13:17:48:141513,TEST,USDCNH,-9915603.075596
2018-10-19 13:16:14:137391,TEST,USDCNH,-9915604.075596
2018-10-19 13:16:13:644274,TEST,USDCNH,-9915605.075596
2018-10-19 13:16:13:443915,TEST,USDCNH,-9915606.075596
2018-10-19 13:16:12:885002,TEST,USDCNH,-9915607.075596
2018-10-19 13:16:12:468507,TEST,USDCNH,-9915608.075596
2018-10-19 13:16:12:398962,TEST,USDCNH,-9915609.075596
2018-10-19 13:16:08:856890,TEST,USDCNH,-9915610.075596
2018-10-19 13:16:07:663314,TEST,USDCNH,-9915611.075596
2018-10-19 13:16:07:422156,TEST,USDCNH,-9915612.075596
2018-10-19 13:16:06:990137,TEST,USDCNH,-9915613.075596
2018-10-19 13:16:06:415829,TEST,USDCNH,-9915614.075596
2018-10-19 13:16:00:313474,TEST,USDCNH,-9915615.075596
2018-10-19 13:16:00:217469,TEST,USDCNH,-9915616.075596
2018-10-19 13:15:59:385464,TEST,USDCNH,-9915617.075596
2018-10-19 13:15:59:272517,TEST,USDCNH,-9915618.075596
2018-10-19 13:15:58:822770,TEST,USDCNH,-9915619.075596
2018-10-19 13:15:56:773215,TEST,USDCNH,-9915620.075596
2018-10-19 13:15:56:526950,TEST,USDCNH,-9915621.075596
2018-10-19 13:15:54:865989,TEST,USDCNH,-9915622.075596
2018-10-19 13:15:22:395214,TEST,USDCNH,-9915623.075596
2018-10-19 13:15:22:034972,TEST,USDCNH,-9915624.075596
2018-10-19 13:15:20:739087,TEST,USDCNH,-9915625.075596
2018-10-19 13:15:20:403991,TEST,USDCNH,-9915626.075596
2018-10-19 13:15:15:272475,TEST,USDCNH,-9915627.075596
2018-10-19 13:15:14:314947,TEST,USDCNH,-9915628.075596
2018-10-19 13:15:13:927225,TEST,USDCNH,-9915629.075596
2018-10-19 13:15:13:434294,TEST,USDCNH,-9915630.075596
2018-10-19 13:15:13:170638,TEST,USDCNH,-9915631.075596
2018-10-19 13:15:10:257696,TEST,USDCNH,-9915632.075596
2018-10-19 13:15:09:798498,TEST,USDCNH,-9915633.075596
2018-10-19 13:15:09:614527,TEST,USDCNH,-9915634.075596
2018-10-19 13:15:09:403717,TEST,USDCNH,-9915635.075596
2018-10-19 13:15:09:098235,TEST,USDCNH,-9915636.075596
2018-10-19 13:15:08:948812,TEST,USDCNH,-9915637.075596
2018-10-19 13:15:08:732101,TEST,USDCNH,-9915638.075596
2018-10-19 13:15:08:591810,TEST,USDCNH,-9915639.075596
2018-10-19 13:14:53:692422,TEST,USDCNH,-9915640.075596
2018-10-19 13:14:53:243913,TEST,USDCNH,-9915641.075596
2018-10-19 13:12:21:437181,TEST,USDCNH,-9915642.075596
2018-10-19 13:10:46:736827,TEST,USDCNH,-9915643.075596
2018-10-19 13:10:46:282661,TEST,USDCNH,-9915644.075596
2018-10-19 13:09:47:752019,TEST,USDCNH,-9915645.075596
2018-10-19 13:09:46:679911,TEST,USDCNH,-9915646.075596
2018-10-19 13:09:45:888614,TEST,USDCNH,-9915647.075596
2018-10-19 13:09:45:471544,TEST,USDCNH,-9915648.075596
2018-10-19 13:09:45:029083,TEST,USDCNH,-9915649.075596
2018-10-19 13:09:44:768099,TEST,USDCNH,-9915650.075596
2018-10-19 13:09:44:205259,TEST,USDCNH,-9915651.075596
2018-10-19 13:09:44:043852,TEST,USDCNH,-9915652.075596
2018-10-19 13:09:41:342588,TEST,USDCNH,-9915653.075596
2018-10-19 13:09:08:423903,TEST,USDCNH,-9915654.075596
2018-10-19 13:09:08:226552,TEST,USDCNH,-9915655.075596
2018-10-19 13:09:07:939132,TEST,USDCNH,-9915656.075596
2018-10-19 13:09:06:278501,TEST,USDCNH,-9915657.075596
2018-10-19 13:09:05:808911,TEST,USDCNH,-9915658.075596
2018-10-19 13:09:04:867809,TEST,USDCNH,-9915659.075596
2018-10-19 13:09:04:702308,TEST,USDCNH,-9915660.075596
2018-10-19 13:09:04:301905,TEST,USDCNH,-9915661.075596
2018-10-19 13:09:00:883148,TEST,USDCNH,-9915662.075596
2018-10-19 13:08:59:634798,TEST,USDCNH,-9915663.075596
2018-10-19 13:08:59:119075,TEST,USDCNH,-9915664.075596
2018-10-19 13:08:50:771007,TEST,USDCNH,-9915665.075596
2018-10-19 13:08:44:152955,TEST,USDCNH,-9915666.075596
2018-10-19 13:08:43:552646,TEST,USDCNH,-9915667.075596
2018-10-19 13:08:05:684611,TEST,USDCNH,-9915668.075596
2018-10-19 13:08:05:600376,TEST,USDCNH,-9915669.075596
2018-10-19 13:07:57:279875,TEST,USDCNH,-9915670.075596
2018-10-19 13:07:57:013618,TEST,USDCNH,-9915671.075596
2018-10-19 13:07:56:773672,TEST,USDCNH,-9915672.075596
2018-10-19 13:07:56:763959,TEST,USDCNH,-9915673.075596
2018-10-19 13:07:56:333256,TEST,USDCNH,-9915674.075596
2018-10-19 13:06:39:352465,TEST,USDCNH,-9915675.075596
2018-10-19 13:06:39:043457,TEST,USDCNH,-9915676.075596
2018-10-19 13:06:35:930403,TEST,USDCNH,-9915677.075596
2018-10-19 13:06:34:982978,TEST,USDCNH,-9915678.075596
2018-10-19 13:06:34:111662,TEST,USDCNH,-9915679.075596
2018-10-19 13:06:33:841237,TEST,USDCNH,-9915680.075596
2018-10-19 13:06:10:708486,TEST,USDCNH,-9915681.075596
2018-10-19 13:06:10:286192,TEST,USDCNH,-9915682.075596
2018-10-19 13:06:10:230803,TEST,USDCNH,-9915683.075596
2018-10-19 13:03:54:054075,TEST,USDCNH,-9915684.075596
2018-10-19 13:03:40:177935,TEST,USDCNH,-9915685.075596
2018-10-19 13:03:38:593619,TEST,USDCNH,-9915686.075596
2018-10-19 13:03:37:911097,TEST,USDCNH,-9915687.075596
2018-10-19 13:01:32:324004,TEST,USDCNH,-9915688.075596
2018-10-19 13:01:30:563232,TEST,USDCNH,-9915689.075596
2018-10-19 13:01:30:235881,TEST,USDCNH,-9915690.075596
2018-10-19 13:01:16:074706,TEST,USDCNH,-9915691.075596
2018-10-19 13:01:15:822845,TEST,USDCNH,-9915692.075596
2018-10-19 13:01:15:775691,TEST,USDCNH,-9915693.075596
2018-10-19 13:01:15:304411,TEST,USDCNH,-9915694.075596
2018-10-19 13:01:15:234804,TEST,USDCNH,-9915695.075596
2018-10-19 13:01:15:225317,TEST,USDCNH,-9915696.075596
2018-10-19 13:01:15:088928,TEST,USDCNH,-9915697.075596
2018-10-19 13:01:07:859156,TEST,USDCNH,-9915698.075596
2018-10-19 13:01:07:765757,TEST,USDCNH,-9915699.075596
2018-10-19 13:01:07:261919,TEST,USDCNH,-9915700.075596
2018-10-19 13:01:07:054568,TEST,USDCNH,-9915701.075596
2018-10-19 13:01:06:962551,TEST,USDCNH,-9915702.075596
2018-10-19 13:01:06:954646,TEST,USDCNH,-9915703.075596
2018-10-19 13:01:06:618486,TEST,USDCNH,-9915704.075596
2018-10-19 13:01:06:475323,TEST,USDCNH,-9915705.075596
2018-10-19 13:01:06:415676,TEST,USDCNH,-9915706.075596
2018-10-19 13:01:05:755821,TEST,USDCNH,-9915707.075596
2018-10-19 13:01:05:660998,TEST,USDCNH,-9915708.075596
2018-10-19 13:01:05:516234,TEST,USDCNH,-9915709.075596
2018-10-19 13:01:05:446987,TEST,USDCNH,-9915710.075596
2018-10-19 13:01:04:915946,TEST,USDCNH,-9915711.075596
2018-10-19 13:01:04:845157,TEST,USDCNH,-9915712.075596
2018-10-19 13:01:04:203322,TEST,USDCNH,-9915713.075596
2018-10-19 13:01:01:722669,TEST,USDCNH,-9915714.075596
2018-10-19 13:01:01:519994,TEST,USDCNH,-9915715.075596
2018-10-19 13:01:00:536305,TEST,USDCNH,-9915716.075596
2018-10-19 13:01:00:378683,TEST,USDCNH,-9915717.075596
2018-10-19 13:00:42:987720,TEST,USDCNH,-9915718.075596
2018-10-19 13:00:42:478010,TEST,USDCNH,-9915719.075596
2018-10-19 13:00:42:303761,TEST,USDCNH,-9915720.075596
2018-10-19 13:00:41:271705,TEST,USDCNH,-9915721.075596
2018-10-19 13:00:41:135908,TEST,USDCNH,-9915722.075596
2018-10-19 13:00:40:190928,TEST,USDCNH,-9915723.075596
2018-10-19 13:00:39:994404,TEST,USDCNH,-9915724.075596
2018-10-19 13:00:39:441756,TEST,USDCNH,-9915725.075596
2018-10-19 13:00:39:327814,TEST,USDCNH,-9915726.075596
2018-10-19 13:00:30:932820,TEST,USDCNH,-9915727.075596
2018-10-19 13:00:30:474345,TEST,USDCNH,-9915728.075596
2018-10-19 13:00:30:287069,TEST,USDCNH,-9915729.075596
2018-10-19 13:00:29:472627,TEST,USDCNH,-9915730.075596
2018-10-19 13:00:29:286181,TEST,USDCNH,-9915731.075596
2018-10-19 13:00:28:826158,TEST,USDCNH,-9915732.075596
2018-10-19 13:00:27:492460,TEST,USDCNH,-9915733.075596
2018-10-19 13:00:27:008770,TEST,USDCNH,-9915734.075596
2018-10-19 13:00:26:248541,TEST,USDCNH,-9915735.075596
2018-10-19 13:00:25:752663,TEST,USDCNH,-9915736.075596
2018-10-19 13:00:22:123821,TEST,USDCNH,-9915737.075596
2018-10-19 12:58:17:028071,TEST,USDCNH,-9915738.075596
2018-10-19 12:58:16:874753,TEST,USDCNH,-9915739.075596
2018-10-19 12:58:16:342786,TEST,USDCNH,-9915740.075596
2018-10-19 12:57:55:593124,TEST,USDCNH,-9915741.075596
2018-10-19 12:57:55:354829,TEST,USDCNH,-9915742.075596
2018-10-19 12:57:55:027105,TEST,USDCNH,-9915743.075596
2018-10-19 12:57:54:406555,TEST,USDCNH,-9915744.075596
2018-10-19 12:57:54:208850,TEST,USDCNH,-9915745.075596
2018-10-19 12:57:53:872129,TEST,USDCNH,-9915746.075596
2018-10-19 12:57:53:806075,TEST,USDCNH,-9915747.075596
2018-10-19 12:57:53:642146,TEST,USDCNH,-9915748.075596
2018-10-19 12:57:53:439608,TEST,USDCNH,-9915749.075596
2018-10-19 12:57:53:290870,TEST,USDCNH,-9915750.075596
2018-10-19 12:57:53:279180,TEST,USDCNH,-9915751.075596
2018-10-19 12:57:53:023731,TEST,USDCNH,-9915752.075596
2018-10-19 12:57:52:900071,TEST,USDCNH,-9915753.075596
2018-10-19 12:57:52:486653,TEST,USDCNH,-9915754.075596
2018-10-19 12:57:52:461494,TEST,USDCNH,-9915755.075596
2018-10-19 12:57:52:433766,TEST,USDCNH,-9915756.075596
2018-10-19 12:57:52:406275,TEST,USDCNH,-9915757.075596
2018-10-19 12:57:52:356676,TEST,USDCNH,-9915758.075596
2018-10-19 12:57:52:339727,TEST,USDCNH,-9915759.075596
2018-10-19 12:57:52:280782,TEST,USDCNH,-9915760.075596
2018-10-19 12:57:52:269198,TEST,USDCNH,-9915761.075596
2018-10-19 12:57:52:070778,TEST,USDCNH,-9915762.075596
2018-10-19 12:57:52:065032,TEST,USDCNH,-9915763.075596
2018-10-19 12:57:51:901571,TEST,USDCNH,-9915764.075596
2018-10-19 12:57:51:711658,TEST,USDCNH,-9915765.075596
2018-10-19 12:57:51:483531,TEST,USDCNH,-9915766.075596
2018-10-19 12:57:48:551192,TEST,USDCNH,-9915767.075596
2018-10-19 12:57:48:434912,TEST,USDCNH,-9915768.075596
2018-10-19 12:57:39:479560,TEST,USDCNH,-9915769.075596
2018-10-19 12:57:39:038753,TEST,USDCNH,-9915770.075596
2018-10-19 12:57:38:900650,TEST,USDCNH,-9915771.075596
2018-10-19 12:57:38:850122,TEST,USDCNH,-9915772.075596
2018-10-19 12:57:34:943458,TEST,USDCNH,-9915773.075596
2018-10-19 12:57:34:308118,TEST,USDCNH,-9915774.075596
2018-10-19 12:56:27:015595,TEST,USDCNH,-9915775.075596
2018-10-19 12:56:26:344792,TEST,USDCNH,-9915776.075596
2018-10-19 12:56:26:079821,TEST,USDCNH,-9915777.075596
2018-10-19 12:56:25:157404,TEST,USDCNH,-9915778.075596
2018-10-19 12:53:49:999450,TEST,USDCNH,-9915779.075596
2018-10-19 12:53:49:713078,TEST,USDCNH,-9915780.075596
2018-10-19 12:53:49:362596,TEST,USDCNH,-9915781.075596
2018-10-19 12:53:49:187829,TEST,USDCNH,-9915782.075596
2018-10-19 12:53:49:166336,TEST,USDCNH,-9915783.075596
2018-10-19 12:53:48:090232,TEST,USDCNH,-9915784.075596
2018-10-19 12:53:23:074727,TEST,USDCNH,-9915785.075596
2018-10-19 12:53:22:072993,TEST,USDCNH,-9915786.075596
2018-10-19 12:53:10:943621,TEST,USDCNH,-9915787.075596
2018-10-19 12:53:10:773829,TEST,USDCNH,-9915788.075596
2018-10-19 12:53:09:731690,TEST,USDCNH,-9915789.075596
2018-10-19 12:53:09:275901,TEST,USDCNH,-9915790.075596
2018-10-19 12:53:08:859881,TEST,USDCNH,-9915791.075596
2018-10-19 12:53:08:808197,TEST,USDCNH,-9915792.075596
2018-10-19 12:53:08:567432,TEST,USDCNH,-9915793.075596
2018-10-19 12:53:08:276809,TEST,USDCNH,-9915794.075596
2018-10-19 12:53:08:249182,TEST,USDCNH,-9915795.075596
2018-10-19 12:53:08:098910,TEST,USDCNH,-9915796.075596
2018-10-19 12:52:59:093094,TEST,USDCNH,-9915797.075596
2018-10-19 12:52:58:376612,TEST,USDCNH,-9915798.075596
2018-10-19 12:52:57:473662,TEST,USDCNH,-9915799.075596
2018-10-19 12:52:56:427739,TEST,USDCNH,-9915800.075596
2018-10-19 12:52:55:664650,TEST,USDCNH,-9915801.075596
2018-10-19 12:52:52:236258,TEST,USDCNH,-9915802.075596
2018-10-19 12:52:51:903803,TEST,USDCNH,-9915803.075596
2018-10-19 12:52:51:853164,TEST,USDCNH,-9915804.075596
2018-10-19 12:52:51:775608,TEST,USDCNH,-9915805.075596
2018-10-19 12:52:51:468921,TEST,USDCNH,-9915806.075596
2018-10-19 12:52:51:251019,TEST,USDCNH,-9915807.075596
2018-10-19 12:52:51:054325,TEST,USDCNH,-9915808.075596
2018-10-19 12:52:51:009460,TEST,USDCNH,-9915809.075596
2018-10-19 12:52:50:943699,TEST,USDCNH,-9915810.075596
2018-10-19 12:52:50:595470,TEST,USDCNH,-9915811.075596
2018-10-19 12:52:20:542928,TEST,USDCNH,-9915812.075596
2018-10-19 12:52:20:425979,TEST,USDCNH,-9915813.075596
2018-10-19 12:52:19:524375,TEST,USDCNH,-9915814.075596
2018-10-19 12:52:19:133142,TEST,USDCNH,-9915815.075596
2018-10-19 12:52:10:224687,TEST,USDCNH,-9915816.075596
2018-10-19 12:52:04:777399,TEST,USDCNH,-9915817.075596
2018-10-19 12:52:03:614241,TEST,USDCNH,-9915818.075596
2018-10-19 12:52:03:081602,TEST,USDCNH,-9915819.075596
2018-10-19 12:52:02:976546,TEST,USDCNH,-9915820.075596
2018-10-19 12:52:00:330033,TEST,USDCNH,-9915821.075596
2018-10-19 12:51:59:291797,TEST,USDCNH,-9915822.075596
2018-10-19 12:51:52:419049,TEST,USDCNH,-9915823.075596
2018-10-19 12:51:48:661612,TEST,USDCNH,-9915824.075596
2018-10-19 12:51:48:516182,TEST,USDCNH,-9915825.075596
2018-10-19 12:51:48:498581,TEST,USDCNH,-9915826.075596
2018-10-19 12:51:48:222974,TEST,USDCNH,-9915827.075596
2018-10-19 12:51:47:923613,TEST,USDCNH,-9915828.075596
2018-10-19 12:51:34:276661,TEST,USDCNH,-9915829.075596
2018-10-19 12:51:26:458160,TEST,USDCNH,-9915830.075596
2018-10-19 12:51:26:224823,TEST,USDCNH,-9915831.075596
2018-10-19 12:51:26:003138,TEST,USDCNH,-9915832.075596
2018-10-19 12:51:25:441075,TEST,USDCNH,-9915833.075596
2018-10-19 12:50:58:509139,TEST,USDCNH,-9915834.075596
2018-10-19 12:50:57:892829,TEST,USDCNH,-9915835.075596
2018-10-19 12:50:49:511296,TEST,USDCNH,-9915836.075596
2018-10-19 12:50:48:840416,TEST,USDCNH,-9915837.075596
2018-10-19 12:50:48:231530,TEST,USDCNH,-9915838.075596
2018-10-19 12:50:48:165685,TEST,USDCNH,-9915839.075596
2018-10-19 12:50:47:780270,TEST,USDCNH,-9915840.075596
2018-10-19 12:50:47:621652,TEST,USDCNH,-9915841.075596
2018-10-19 12:50:47:606043,TEST,USDCNH,-9915842.075596
2018-10-19 12:50:47:455814,TEST,USDCNH,-9915843.075596
2018-10-19 12:50:47:287320,TEST,USDCNH,-9915844.075596
2018-10-19 12:50:46:943238,TEST,USDCNH,-9915845.075596
2018-10-19 12:50:46:434647,TEST,USDCNH,-9915846.075596
2018-10-19 12:50:40:189118,TEST,USDCNH,-9915847.075596
2018-10-19 12:50:39:550472,TEST,USDCNH,-9915848.075596
2018-10-19 12:50:38:939992,TEST,USDCNH,-9915849.075596
2018-10-19 12:50:22:977059,TEST,USDCNH,-9915850.075596
2018-10-19 12:50:22:971810,TEST,USDCNH,-9915851.075596
2018-10-19 12:50:22:590755,TEST,USDCNH,-9915852.075596
2018-10-19 12:50:22:416212,TEST,USDCNH,-9915853.075596
2018-10-19 12:50:22:355158,TEST,USDCNH,-9915854.075596
2018-10-19 12:49:38:355298,TEST,USDCNH,-9915855.075596
2018-10-19 12:49:38:095039,TEST,USDCNH,-9915856.075596
2018-10-19 12:49:37:760228,TEST,USDCNH,-9915857.075596
2018-10-19 12:49:27:888475,TEST,USDCNH,-9915858.075596
2018-10-19 12:49:26:889482,TEST,USDCNH,-9915859.075596
2018-10-19 12:49:26:626646,TEST,USDCNH,-9915860.075596
2018-10-19 12:49:26:119577,TEST,USDCNH,-9915861.075596
2018-10-19 12:49:25:740006,TEST,USDCNH,-9915862.075596
2018-10-19 12:49:24:803078,TEST,USDCNH,-9915863.075596
2018-10-19 12:49:23:699132,TEST,USDCNH,-9915864.075596
2018-10-19 12:49:22:730002,TEST,USDCNH,-9915865.075596
2018-10-19 12:49:21:989895,TEST,USDCNH,-9915866.075596
2018-10-19 12:49:21:689341,TEST,USDCNH,-9915867.075596
2018-10-19 12:49:21:496404,TEST,USDCNH,-9915868.075596
2018-10-19 12:48:54:553953,TEST,USDCNH,-9915869.075596
2018-10-19 12:48:54:494078,TEST,USDCNH,-9915870.075596
2018-10-19 12:48:50:256829,TEST,USDCNH,-9915871.075596
2018-10-19 12:48:49:627275,TEST,USDCNH,-9915872.075596
2018-10-19 12:48:47:510009,TEST,USDCNH,-9915873.075596
2018-10-19 12:48:47:213776,TEST,USDCNH,-9915874.075596
2018-10-19 12:48:46:189277,TEST,USDCNH,-9915875.075596
2018-10-19 12:48:38:825879,TEST,USDCNH,-9915876.075596
2018-10-19 12:48:37:922420,TEST,USDCNH,-9915877.075596
2018-10-19 12:48:19:861090,TEST,USDCNH,-9915878.075596
2018-10-19 12:48:19:792359,TEST,USDCNH,-9915879.075596
2018-10-19 12:48:19:469984,TEST,USDCNH,-9915880.075596
2018-10-19 12:48:19:416775,TEST,USDCNH,-9915881.075596
2018-10-19 12:48:19:078021,TEST,USDCNH,-9915882.075596
2018-10-19 12:48:18:572010,TEST,USDCNH,-9915883.075596
2018-10-19 12:48:18:373671,TEST,USDCNH,-9915884.075596
2018-10-19 12:48:18:326666,TEST,USDCNH,-9915885.075596
2018-10-19 12:48:18:183493,TEST,USDCNH,-9915886.075596
2018-10-19 12:48:18:000290,TEST,USDCNH,-9915887.075596
2018-10-19 12:48:06:243238,TEST,USDCNH,-9915888.075596
2018-10-19 12:48:05:663709,TEST,USDCNH,-9915889.075596
2018-10-19 12:48:05:412141,TEST,USDCNH,-9915890.075596
2018-10-19 12:48:05:379047,TEST,USDCNH,-9915891.075596
2018-10-19 12:48:04:720012,TEST,USDCNH,-9915892.075596
2018-10-19 12:48:04:611162,TEST,USDCNH,-9915893.075596
2018-10-19 12:48:04:545249,TEST,USDCNH,-9915894.075596
2018-10-19 12:48:04:501659,TEST,USDCNH,-9915895.075596
2018-10-19 12:48:04:202598,TEST,USDCNH,-9915896.075596
2018-10-19 12:48:03:701036,TEST,USDCNH,-9915897.075596
2018-10-19 12:48:03:668946,TEST,USDCNH,-9915898.075596
2018-10-19 12:48:03:560577,TEST,USDCNH,-9915899.075596
2018-10-19 12:48:03:379632,TEST,USDCNH,-9915900.075596
2018-10-19 12:48:03:149831,TEST,USDCNH,-9915901.075596
2018-10-19 12:48:02:957798,TEST,USDCNH,-9915902.075596
2018-10-19 12:48:02:611846,TEST,USDCNH,-9915903.075596
2018-10-19 12:48:02:489052,TEST,USDCNH,-9915904.075596
2018-10-19 12:48:02:449520,TEST,USDCNH,-9915905.075596
2018-10-19 12:48:02:352871,TEST,USDCNH,-9915906.075596
2018-10-19 12:48:02:215074,TEST,USDCNH,-9915907.075596
2018-10-19 12:48:02:145752,TEST,USDCNH,-9915908.075596
2018-10-19 12:48:01:942158,TEST,USDCNH,-9915909.075596
2018-10-19 12:48:01:810085,TEST,USDCNH,-9915910.075596
2018-10-19 12:48:01:790541,TEST,USDCNH,-9915911.075596
2018-10-19 12:48:01:742485,TEST,USDCNH,-9915912.075596
2018-10-19 12:48:01:428194,TEST,USDCNH,-9915913.075596
2018-10-19 12:48:01:286063,TEST,USDCNH,-9915914.075596
2018-10-19 12:48:01:212804,TEST,USDCNH,-9915915.075596
2018-10-19 12:48:01:096553,TEST,USDCNH,-9915916.075596
2018-10-19 12:48:00:848467,TEST,USDCNH,-9915917.075596
2018-10-19 12:48:00:843794,TEST,USDCNH,-9915918.075596
2018-10-19 12:48:00:830481,TEST,USDCNH,-9915919.075596
2018-10-19 12:48:00:823154,TEST,USDCNH,-9915920.075596
2018-10-19 12:48:00:501224,TEST,USDCNH,-9915921.075596
2018-10-19 12:48:00:456835,TEST,USDCNH,-9915922.075596
2018-10-19 12:48:00:152983,TEST,USDCNH,-9915923.075596
2018-10-19 12:47:59:979376,TEST,USDCNH,-9915924.075596
2018-10-19 12:47:59:736205,TEST,USDCNH,-9915925.075596
2018-10-19 12:47:47:099835,TEST,USDCNH,-9915926.075596
2018-10-19 12:47:46:591375,TEST,USDCNH,-9915925.075596
2018-10-19 12:47:46:055311,TEST,USDCNH,-9915924.075596
2018-10-19 12:47:45:917394,TEST,USDCNH,-9915923.075596
2018-10-19 12:47:45:840219,TEST,USDCNH,-9915922.075596
2018-10-19 12:47:45:425618,TEST,USDCNH,-9915921.075596
2018-10-19 12:47:42:780191,TEST,USDCNH,-9915920.075596
2018-10-19 12:47:41:899274,TEST,USDCNH,-9915919.075596
2018-10-19 12:47:41:321368,TEST,USDCNH,-9915918.075596
2018-10-19 12:47:40:835546,TEST,USDCNH,-9915917.075596
2018-10-19 12:47:40:580532,TEST,USDCNH,-9915916.075596
2018-10-19 12:47:40:410258,TEST,USDCNH,-9915915.075596
2018-10-19 12:47:40:198662,TEST,USDCNH,-9915914.075596
2018-10-19 12:47:39:221571,TEST,USDCNH,-9915913.075596
2018-10-19 12:47:38:710680,TEST,USDCNH,-9915912.075596
2018-10-19 12:47:37:608102,TEST,USDCNH,-9915911.075596
2018-10-19 12:47:37:323467,TEST,USDCNH,-9915910.075596
2018-10-19 12:47:35:389917,TEST,USDCNH,-9915909.075596
2018-10-19 12:47:35:069144,TEST,USDCNH,-9915908.075596
2018-10-19 12:47:34:968957,TEST,USDCNH,-9915907.075596
2018-10-19 12:47:34:858032,TEST,USDCNH,-9915906.075596
2018-10-19 12:47:34:399245,TEST,USDCNH,-9915905.075596
2018-10-19 12:47:34:037278,TEST,USDCNH,-9915904.075596
2018-10-19 12:47:34:030546,TEST,USDCNH,-9915903.075596
2018-10-19 12:47:33:995580,TEST,USDCNH,-9915902.075596
2018-10-19 12:47:23:541210,TEST,USDCNH,-9915901.075596
2018-10-19 12:47:23:312352,TEST,USDCNH,-9915900.075596
2018-10-19 12:47:23:042108,TEST,USDCNH,-9915899.075596
2018-10-19 12:47:03:593759,TEST,USDCNH,-9915898.075596
2018-10-19 12:47:01:933629,TEST,USDCNH,-9915897.075596
2018-10-19 12:47:01:417797,TEST,USDCNH,-9915896.075596
2018-10-19 12:47:01:218896,TEST,USDCNH,-9915895.075596
2018-10-19 12:47:01:015191,TEST,USDCNH,-9915894.075596
2018-10-19 12:47:00:564850,TEST,USDCNH,-9915893.075596
2018-10-19 12:46:55:469896,TEST,USDCNH,-9915892.075596
2018-10-19 12:46:55:006469,TEST,USDCNH,-9915891.075596
2018-10-19 12:46:54:916484,TEST,USDCNH,-9915890.075596
2018-10-19 12:46:54:393039,TEST,USDCNH,-9915889.075596
2018-10-19 12:46:53:734201,TEST,USDCNH,-9915888.075596
2018-10-19 12:46:53:700068,TEST,USDCNH,-9915887.075596
2018-10-19 12:46:52:928271,TEST,USDCNH,-9915886.075596
2018-10-19 12:46:52:790473,TEST,USDCNH,-9915885.075596
2018-10-19 12:46:43:143463,TEST,USDCNH,-9915884.075596
2018-10-19 12:46:41:117209,TEST,USDCNH,-9915883.075596
2018-10-19 12:46:41:086743,TEST,USDCNH,-9915882.075596
2018-10-19 12:46:41:064694,TEST,USDCNH,-9915881.075596
